distance_from_route_m,deviation_duration_sec,heading_difference_deg,off_route_distance_m,returned_to_route,stop_duration_sec,current_speed_kmh,speed_limit_kmh,overspeed_duration_sec,location_context
7.76,8.2,9.91,9.94,0,0.0,13.25,45,0,traffic_light
21.52,7.12,6.46,2.89,0,36.56,0.71,40,0,traffic_light
12.86,4.32,3.04,13.34,0,38.78,0.09,35,0,unknown
0.87,14.46,5.4,19.07,0,235.38,1.06,40,0,bus_stop
12.49,16.2,14.28,23.24,0,0.0,50.26,50,3.42,unknown
1.01,15.82,0.56,11.38,0,0.0,29.43,30,0,unknown
1.44,6.05,17.24,27.53,0,23.68,1.13,40,0,traffic_light
7.25,17.13,6.97,26.47,0,16.19,0.33,45,0,traffic_light
8.18,16.73,6.83,26.82,0,35.27,0.34,20,0,unknown
3.68,9.59,3.44,2.45,0,0.0,41.9,40,0.22,unknown
5.04,0.98,11.54,22.5,0,428.94,0.04,40,0,depot
13.25,17.67,14.58,2.47,0,0.0,22.89,30,0,depot
1.73,17.31,5.09,17.54,0,25.25,0.29,50,0,traffic_light
92.62,17.85,72.81,259.84,1,0.0,52.4,50,2.9,traffic_light
8.48,3.61,2.77,25.07,0,0.0,32.49,35,0,traffic_light
4.0,7.94,4.66,13.77,0,100.01,0.83,30,0,bus_stop
17.13,10.5,13.58,12.21,0,0.0,35.67,40,0,bus_stop
1.43,6.83,5.55,11.31,0,152.98,1.07,50,0,bus_stop
0.43,2.07,13.99,24.44,0,0.0,21.28,50,0,unknown
2.8,15.3,3.81,23.03,0,0.0,31.49,30,3.18,depot
5.97,9.61,0.91,14.03,0,0.0,19.58,20,0,school
1.5,6.17,6.67,22.86,0,0.0,27.52,30,0,traffic_light
2.19,9.1,17.15,19.28,0,36.3,0.36,20,0,unknown
1.0,6.96,17.39,4.37,0,0.0,17.45,35,0,unknown
7.42,3.6,4.1,0.51,0,0.0,14.92,20,0,traffic_light
5.53,11.34,15.9,27.28,0,0.0,36.0,40,0,bus_stop
6.48,11.3,9.74,14.35,0,0.0,20.93,45,0,bus_stop
6.88,13.44,15.99,1.83,0,0.0,19.66,35,0,traffic_light
5.99,8.95,7.95,24.97,0,21.16,0.01,20,0,unknown
1.88,7.38,0.46,22.62,0,65.96,0.49,20,0,bus_stop
5.5,2.21,10.32,9.31,0,20.05,0.55,50,0,unknown
8.06,8.93,15.38,1.59,0,60.5,0.63,40,0,unknown
5.32,12.27,11.53,12.61,0,0.0,12.76,35,0,bus_stop
5.14,8.48,15.87,2.24,0,0.0,17.54,50,0,unknown
17.7,12.37,10.75,11.76,0,11.77,0.9,35,0,traffic_light
0.74,1.54,14.65,17.43,0,0.0,12.32,50,0,unknown
2.69,16.9,11.24,11.73,0,58.86,0.26,35,0,traffic_light
2.09,0.94,14.13,28.91,0,151.65,0.03,20,0,bus_stop
6.37,1.02,16.79,6.52,0,0.0,16.7,20,0,traffic_light
10.93,3.07,12.11,29.4,0,0.0,24.26,30,0,traffic_light
93.49,86.63,29.69,699.74,1,0.0,29.08,50,0,unknown
27.16,5.0,3.12,15.97,0,0.0,27.14,30,0,depot
11.0,17.78,3.47,6.14,0,0.0,44.13,45,0,traffic_light
4.01,3.04,16.74,1.97,0,0.0,14.34,40,0,unknown
5.45,2.39,6.82,28.29,0,0.0,28.72,30,0,traffic_light
0.84,17.67,1.55,4.38,0,0.0,16.21,40,0,unknown
30.75,16.09,14.09,19.3,0,230.24,0.47,20,0,bus_stop
85.41,64.41,28.71,269.87,0,0.0,15.08,30,0,unknown
8.96,10.67,17.74,21.83,0,0.0,29.05,40,0,bus_stop
20.98,9.99,5.86,10.67,0,0.0,13.39,35,0,school
11.6,14.53,4.3,2.36,0,0.0,16.68,20,0,depot
0.62,10.75,11.02,9.45,0,24.98,1.01,30,0,traffic_light
0.41,17.45,5.87,2.77,0,0.0,15.71,50,0,school
44.65,55.75,50.81,414.98,1,0.0,26.8,45,0,depot
3.91,5.48,11.04,23.63,0,0.0,11.69,20,0,depot
46.73,32.43,20.44,95.26,1,0.0,10.57,35,0,traffic_light
0.98,15.89,5.28,1.2,0,0.0,35.88,35,2.22,unknown
5.44,3.59,9.58,11.08,0,0.0,26.56,30,0,traffic_light
8.59,17.9,17.88,19.71,0,46.18,0.29,35,0,traffic_light
4.41,14.8,0.44,29.27,0,50.64,1.03,45,0,unknown
2.44,8.64,8.67,1.31,0,0.0,43.55,45,0,bus_stop
3.92,4.15,5.42,12.51,0,220.3,1.04,50,0,depot
15.31,6.06,9.67,20.91,0,45.81,1.18,35,0,bus_stop
3.57,1.95,8.66,22.21,0,0.0,38.42,40,0,bus_stop
0.57,14.59,0.9,25.35,0,245.11,0.81,35,0,depot
4.45,12.44,17.36,8.47,0,0.0,24.82,35,0,unknown
1.34,16.04,5.62,10.06,0,22.71,0.14,45,0,unknown
0.42,8.05,3.45,7.56,0,0.0,28.7,45,0,bus_stop
13.1,13.93,0.26,13.04,0,0.0,17.8,20,0,school
2.91,12.35,17.18,15.41,0,728.03,0.76,20,0,depot
4.59,12.26,0.82,26.09,0,0.0,43.66,45,0,depot
18.52,4.69,1.39,25.54,0,0.0,10.84,40,0,bus_stop
8.77,8.9,5.6,4.19,0,0.0,22.75,30,0,bus_stop
0.26,9.02,5.97,17.57,0,0.0,26.83,45,0,bus_stop
15.48,9.36,2.31,19.53,0,0.0,18.34,35,0,unknown
2.34,3.28,8.2,13.42,0,90.11,0.71,50,0,bus_stop
6.16,3.74,11.04,0.37,0,0.0,37.04,35,2.2,bus_stop
60.4,29.1,40.44,5.87,0,37.7,0.73,45,0,unknown
86.55,14.21,34.65,63.43,1,0.0,16.07,35,0,bus_stop
1.15,13.01,4.3,2.68,0,0.0,13.15,40,0,school
4.56,14.72,4.78,6.37,0,0.0,17.65,30,0,unknown
10.08,8.32,5.34,16.27,0,117.75,0.21,30,0,school
8.62,9.04,2.26,17.92,0,0.0,28.88,30,0,unknown
22.27,1.7,3.31,11.31,0,0.0,18.35,50,0,bus_stop
1.18,14.73,5.91,9.33,0,0.0,31.72,30,3.97,bus_stop
2.27,7.9,3.81,16.86,0,30.31,0.74,50,0,traffic_light
7.94,14.7,10.88,14.09,0,0.0,41.42,50,0,traffic_light
7.05,11.89,2.39,22.27,0,0.0,14.34,50,0,bus_stop
0.64,15.47,4.53,2.15,0,0.0,12.55,35,0,traffic_light
0.15,7.35,3.5,25.31,0,0.0,37.12,50,0,bus_stop
18.91,15.27,1.96,8.51,0,398.8,0.45,45,0,school
2.35,9.71,10.02,0.59,0,39.35,0.92,35,0,unknown
6.8,1.26,12.84,26.19,0,0.0,27.95,40,0,depot
7.5,0.14,16.73,9.19,0,71.52,0.67,35,0,bus_stop
1.24,4.16,6.14,26.57,0,0.0,7.7,20,0,traffic_light
14.15,10.92,17.07,8.84,0,0.0,11.2,50,0,school
4.94,16.47,8.15,23.82,0,0.0,39.77,45,0,bus_stop
5.3,2.71,2.07,1.9,0,0.0,15.81,20,0,depot
26.32,17.83,10.85,13.05,0,0.0,34.71,45,0,traffic_light
1.99,10.66,1.35,2.91,0,736.12,1.15,40,0,depot
0.28,2.78,1.03,12.62,0,592.68,0.14,45,0,school
5.04,15.38,14.8,21.1,0,0.0,16.32,45,0,traffic_light
0.24,6.9,1.8,0.15,0,0.0,17.44,30,0,traffic_light
14.42,17.39,13.62,24.83,0,14.5,1.08,35,0,unknown
5.93,6.55,3.59,20.52,0,0.0,29.8,30,0,school
9.0,10.86,1.84,0.45,0,0.0,13.12,20,0,bus_stop
23.0,5.43,17.08,14.47,0,437.93,0.53,30,0,depot
0.48,6.4,0.03,10.98,0,20.02,0.51,50,0,traffic_light
0.17,11.03,15.35,14.65,0,0.0,15.9,20,0,traffic_light
7.87,6.73,8.71,13.79,0,0.0,31.78,35,0,depot
3.1,3.5,13.08,3.71,0,56.79,1.18,40,0,traffic_light
0.35,0.84,0.25,27.35,0,0.0,30.57,40,0,unknown
0.09,4.37,6.0,8.19,0,0.0,15.31,20,0,depot
21.82,8.55,3.58,2.45,0,0.0,33.23,45,0,depot
3.51,12.91,15.68,14.38,0,0.0,26.92,35,0,school
19.93,14.15,7.46,20.22,0,72.01,0.52,40,0,bus_stop
35,14.46,12.55,11.63,0,0.0,32.35,40,0,school
0.68,8.39,15.59,4.4,0,16.76,0.62,30,0,unknown
7.06,6.53,4.34,7.52,0,231.66,0.43,50,0,depot
18.51,14.92,8.17,6.37,0,0.0,13.65,20,0,traffic_light
7.56,2.86,17.28,26.92,0,0.0,35.31,50,0,school
2.83,1.26,5.87,25.02,0,0.0,8.68,30,0,bus_stop
7.9,10.57,4.86,7.45,0,0.0,28.93,30,0,traffic_light
35,8.58,4.16,2.24,0,0.0,36.03,35,2.59,school
13.84,6.0,12.58,10.93,0,31.97,0.61,50,0,traffic_light
4.77,11.4,3.7,22.54,0,0.0,16.03,50,0,bus_stop
2.25,13.85,5.17,13.26,0,0.0,18.15,40,0,depot
4.28,12.25,17.02,3.26,0,279.31,0.98,45,0,school
8.5,4.77,16.21,28.34,0,0.0,18.63,50,0,unknown
16.76,16.45,14.72,19.87,0,0.0,20.31,20,3.96,unknown
8.2,14.49,10.33,29.91,0,0.0,39.0,40,0,depot
0.25,16.37,0.86,15.98,0,0.0,15.54,40,0,school
61.15,77.27,45.07,231.34,0,0.0,10.78,20,0,unknown
0.02,13.69,7.58,24.56,0,0.0,24.04,30,0,traffic_light
9.94,8.13,4.38,11.87,0,296.78,0.44,20,0,school
9.41,14.38,4.28,1.37,0,0.0,34.36,35,0,school
17.31,11.12,1.46,27.67,0,0.0,19.8,20,0,bus_stop
11.38,16.69,10.24,14.58,0,0.0,22.23,30,0,unknown
6.04,1.06,12.46,0.17,0,50.5,1.13,40,0,bus_stop
47.85,10.46,71.41,24.56,0,0.0,8.45,30,0,traffic_light
42.07,78.62,22.72,3.63,1,16.98,0.17,20,0,traffic_light
0.78,12.79,10.66,16.59,0,0.0,10.28,35,0,traffic_light
3.81,9.72,8.04,1.34,0,51.0,0.9,40,0,unknown
1.38,9.51,0.6,27.54,0,622.06,1.1,40,0,depot
10.43,10.15,7.93,21.27,0,0.0,21.05,20,1.47,depot
2.24,6.47,10.16,16.05,0,45.79,0.95,35,0,bus_stop
1.48,13.39,6.61,8.86,0,0.0,14.86,30,0,depot
4.75,10.7,15.77,24.63,0,0.0,16.35,40,0,school
2.96,13.32,11.71,14.57,0,44.34,0.36,20,0,unknown
17.01,4.61,12.01,28.72,0,0.0,23.84,35,0,unknown
6.17,13.1,3.68,19.26,0,0.0,31.47,40,0,school
1.42,5.8,1.65,14.54,0,0.0,11.08,45,0,school
0.39,7.3,9.12,26.28,0,0.0,11.48,40,0,traffic_light
7.88,1.17,13.29,11.75,0,0.0,51.94,50,3.1,depot
8.58,5.42,6.42,19.05,0,0.0,32.95,35,0,bus_stop
0.41,4.49,15.25,25.61,0,514.76,0.13,45,0,depot
6.01,11.34,1.36,13.28,0,492.16,0.74,45,0,depot
35,11.28,17.4,11.7,0,0.0,30.07,40,0,traffic_light
9.85,8.69,17.09,10.41,0,0.0,14.84,50,0,depot
6.96,12.39,9.78,28.38,0,49.14,0.96,40,0,bus_stop
89.56,27.47,47.22,264.52,1,0.0,34.67,50,0,bus_stop
16.23,1.26,2.03,23.25,0,0.0,33.16,50,0,traffic_light
6.05,7.31,8.15,23.81,0,0.0,27.37,40,0,school
11.27,3.51,6.53,23.92,0,0.0,41.82,45,0,traffic_light
0.58,1.18,16.34,28.48,0,210.74,0.25,50,0,depot
0.65,14.42,2.96,6.64,0,15.14,1.14,45,0,traffic_light
1.2,5.61,13.66,9.8,0,0.0,19.12,20,0,bus_stop
3.81,10.04,9.23,2.5,0,44.17,0.15,20,0,traffic_light
12.84,16.69,1.39,4.22,0,0.0,44.44,50,0,unknown
0.51,16.25,4.6,13.86,0,177.4,0.91,35,0,school
15.44,5.78,4.2,20.46,0,24.42,0.8,30,0,unknown
37.7,19.14,50.17,101.63,1,0.0,19.12,20,0,unknown
1.88,10.29,17.79,27.71,0,630.97,0.84,40,0,depot
4.3,15.63,12.15,17.88,0,0.0,29.09,35,0,unknown
2.66,17.51,1.01,10.06,0,0.0,20.52,20,0.13,bus_stop
14.04,12.59,8.86,22.77,0,60.29,0.5,35,0,unknown
6.3,16.41,14.64,3.31,0,0.0,21.21,30,0,traffic_light
2.94,16.57,4.1,9.27,0,0.0,26.76,35,0,unknown
2.2,4.92,2.25,6.96,0,0.0,11.62,20,0,bus_stop
0.43,4.27,9.39,13.73,0,36.3,0.15,45,0,unknown
10.64,12.56,11.36,22.82,0,0.0,34.34,35,0,school
20.38,1.06,13.0,9.67,0,0.0,28.57,30,0,traffic_light
0.1,16.17,6.9,3.56,0,123.08,0.45,40,0,bus_stop
0.32,14.12,4.85,12.5,0,0.0,10.84,30,0,traffic_light
0.26,2.63,15.49,1.16,0,0.0,19.25,40,0,unknown
3.79,10.0,6.01,10.8,0,434.81,1.08,40,0,school
0.01,10.87,6.3,12.14,0,253.73,0.14,40,0,bus_stop
7.54,11.96,13.6,4.75,0,0.0,9.45,40,0,unknown
3.79,15.05,4.62,20.06,0,0.0,9.78,45,0,traffic_light
2.55,10.45,15.04,0.31,0,0.0,13.58,45,0,unknown
5.87,12.84,15.11,17.58,0,21.75,0.07,40,0,traffic_light
14.7,15.2,14.5,7.56,0,0.0,14.53,20,0,depot
17.8,13.11,17.92,14.76,0,0.0,26.35,30,0,traffic_light
0.58,6.56,8.51,7.9,0,32.25,0.33,30,0,traffic_light
0.06,12.61,12.15,2.15,0,162.64,0.21,20,0,bus_stop
9.91,5.86,3.36,14.92,0,17.63,0.03,20,0,traffic_light
3.94,16.27,16.16,1.14,0,223.2,0.76,45,0,bus_stop
7.04,17.89,0.71,28.47,0,0.0,32.98,35,0,bus_stop
1.14,13.45,3.2,6.2,0,75.21,0.22,35,0,bus_stop
5.1,4.17,6.47,6.37,0,0.0,26.9,30,0,traffic_light
3.62,3.33,16.07,26.37,0,0.0,24.56,40,0,traffic_light
2.42,14.19,12.69,13.85,0,0.0,19.87,45,0,traffic_light
5.7,17.29,15.69,17.02,0,0.0,16.38,35,0,school
2.49,15.13,5.98,8.74,0,44.74,1.18,20,0,traffic_light
11.34,16.62,0.64,20.12,0,167.05,1.09,40,0,depot
0.58,4.54,10.08,15.48,0,0.0,17.73,40,0,traffic_light
3.72,11.49,1.07,2.14,0,0.0,36.64,50,0,depot
6.44,11.05,15.73,15.72,0,0.0,10.01,50,0,traffic_light
0.4,8.72,2.37,7.25,0,27.58,0.94,40,0,traffic_light
67.01,13.34,71.1,2.99,1,15.04,0.81,40,0,traffic_light
8.82,10.75,2.03,19.96,0,0.0,11.95,30,0,bus_stop
15.96,7.38,3.55,22.35,0,0.0,17.38,20,0,school
5.32,5.25,8.26,21.15,0,0.0,8.34,30,0,school
2.25,1.83,11.84,25.07,0,43.5,0.9,40,0,traffic_light
0.09,1.17,11.41,16.33,0,39.6,0.19,45,0,traffic_light
5.95,13.43,17.04,21.7,0,249.06,0.69,35,0,school
12.78,10.13,3.93,25.41,0,0.0,26.06,35,0,depot
2.64,0.86,2.9,28.38,0,0.0,17.27,45,0,bus_stop
5.23,13.03,4.55,15.23,0,0.0,13.73,20,0,bus_stop
1.73,0.02,16.48,5.12,0,0.0,31.74,35,0,depot
2.93,6.5,2.03,23.72,0,0.0,27.19,35,0,unknown
21.17,14.83,15.46,29.68,0,0.0,49.21,50,0,traffic_light
5.6,1.38,0.33,7.55,0,82.17,0.21,35,0,unknown
8.22,5.91,8.18,3.51,0,0.0,12.0,30,0,depot
84.09,57.43,65.72,435.33,1,0.0,27.29,35,0,school
1.25,15.94,8.02,6.41,0,0.0,31.24,50,0,bus_stop
0.74,12.14,2.93,11.97,0,0.0,11.19,40,0,traffic_light
14.54,15.93,15.93,20.75,0,0.0,12.29,20,0,school
5.05,15.18,17.14,6.45,0,0.0,12.41,40,0,bus_stop
9.25,16.46,8.24,27.51,0,0.0,21.38,20,0.29,unknown
4.7,1.86,13.05,23.9,0,0.0,8.75,20,0,bus_stop
10.72,13.08,1.93,15.61,0,56.47,0.12,40,0,traffic_light
2.31,1.0,15.68,4.56,0,0.0,18.49,30,0,bus_stop
3.12,4.64,5.78,10.79,0,0.0,18.99,45,0,unknown
0.48,7.05,13.86,15.94,0,294.42,0.64,20,0,depot
11.57,5.48,8.59,2.09,0,0.0,41.06,45,0,unknown
7.2,10.59,13.26,15.54,0,38.04,1.14,40,0,traffic_light
4.04,8.53,5.58,22.92,0,0.0,9.51,20,0,traffic_light
1.55,4.76,11.6,29.02,0,0.0,22.26,30,0,traffic_light
13.96,9.12,8.14,19.17,0,38.1,0.02,40,0,unknown
13.95,11.11,9.63,19.2,0,0.0,31.94,30,2.02,bus_stop
0.39,14.48,1.98,4.82,0,7.11,0.84,45,0,unknown
6.35,1.0,8.52,2.04,0,0.0,32.24,45,0,school
5.96,7.95,7.5,6.47,0,181.13,0.54,40,0,bus_stop
6.82,2.05,6.1,4.96,0,0.0,16.05,40,0,depot
3.72,0.47,1.32,28.55,0,169.33,0.92,35,0,school
38.71,21.12,72.91,79.8,0,0.0,13.6,20,0,depot
2.28,15.47,16.82,12.48,0,0.0,22.84,30,0,school
50.46,75.35,54.58,498.76,1,0.0,23.83,45,0,traffic_light
9.02,9.7,3.2,5.89,0,38.7,1.16,40,0,traffic_light
5.94,11.68,6.86,11.04,0,0.0,17.07,30,0,traffic_light
2.67,7.88,7.88,7.15,0,160.59,0.54,35,0,school
1.26,4.87,14.71,11.31,0,0.0,7.21,35,0,unknown
10.22,8.27,17.87,11.43,0,25.34,0.73,20,0,unknown
3.23,9.72,13.88,5.24,0,39.84,0.86,20,0,traffic_light
1.66,8.82,4.75,5.32,0,40.65,0.25,50,0,traffic_light
14.4,5.99,4.57,21.43,0,0.0,24.97,35,0,school
83.47,79.47,45.01,793.93,1,0.0,35.97,50,0,traffic_light
75.43,88.79,67.42,471.96,1,0.0,19.14,35,0,traffic_light
1.1,1.71,15.98,22.19,0,0.0,35.93,45,0,bus_stop
3.27,12.13,2.45,4.12,0,0.0,47.02,45,0.71,traffic_light
0.42,10.7,7.01,22.63,0,18.96,0.47,50,0,traffic_light
3.75,7.61,0.57,7.41,0,0.0,24.09,45,0,bus_stop
11.53,7.52,7.86,28.4,0,0.0,12.07,20,0,traffic_light
8.18,7.76,3.01,23.07,0,25.03,0.19,35,0,traffic_light
17.83,17.53,16.54,18.35,0,0.0,12.0,20,0,school
0.59,4.2,14.52,4.24,0,0.0,47.14,50,0,unknown
1.16,10.73,7.01,15.49,0,16.67,0.57,35,0,unknown
20.41,11.3,8.83,9.01,0,150.07,0.76,50,0,bus_stop
3.02,13.22,2.63,5.31,0,0.0,12.41,20,0,school
0.85,4.91,5.15,15.9,0,0.0,33.48,45,0,school
1.89,16.93,15.85,3.14,0,0.0,32.05,40,0,school
10.01,6.58,6.99,17.97,0,0.0,7.61,40,0,school
6.62,6.1,13.86,12.72,0,60.3,0.45,30,0,bus_stop
0.61,2.42,14.75,11.02,0,72.49,0.69,50,0,bus_stop
3.73,5.05,12.15,2.46,0,44.4,0.12,45,0,traffic_light
3.33,12.54,4.48,24.1,0,0.0,42.5,45,0,traffic_light
1.96,12.16,5.29,1.7,0,0.0,30.28,50,0,bus_stop
2.25,9.12,7.53,6.98,0,0.0,41.74,45,0,school
1.83,3.89,10.49,26.09,0,0.0,21.23,20,3.56,school
13.32,8.87,8.03,16.58,0,0.0,36.7,40,0,depot
4.24,7.54,2.41,0.33,0,51.4,0.45,35,0,traffic_light
18.34,9.77,16.87,9.49,0,0.0,15.87,20,0,bus_stop
8.28,17.62,0.13,14.4,0,0.0,29.96,35,0,unknown
5.0,0.8,0.79,19.12,0,319.85,1.17,20,0,depot
16.76,7.62,8.49,9.62,0,35.42,0.78,30,0,unknown
7.86,10.82,4.49,5.33,0,0.0,12.56,40,0,school
1.4,11.3,0.02,9.58,0,0.0,12.83,30,0,traffic_light
1.85,17.1,7.15,20.82,0,0.0,32.1,50,0,unknown
6.58,12.07,4.74,21.57,0,0.0,20.41,40,0,school
12.59,11.44,14.54,0.4,0,37.15,1.18,45,0,unknown
5.45,3.37,9.06,17.1,0,0.0,16.63,30,0,school
24.09,1.27,16.56,1.05,0,0.0,11.78,40,0,school
6.83,0.41,0.16,16.26,0,185.13,0.21,45,0,bus_stop
86.33,88.13,45.67,749.54,1,0.0,30.62,40,0,unknown
6.95,5.33,15.73,20.29,0,388.49,0.73,35,0,depot
2.16,4.62,14.17,2.14,0,272.81,0.79,50,0,bus_stop
25.71,4.77,14.49,26.67,0,450.9,0.79,45,0,school
4.8,6.93,10.84,9.53,0,0.0,21.02,20,3.08,bus_stop
15.88,16.45,3.66,8.96,0,0.0,29.6,50,0,unknown
2.81,11.0,13.66,9.56,0,0.0,9.8,45,0,traffic_light
8.87,7.51,7.41,6.41,0,53.14,0.35,40,0,unknown
9.55,1.59,5.19,2.46,0,0.0,41.52,45,0,unknown
48.29,70.9,63.27,486.5,0,0.0,24.7,45,0,school
5.05,17.39,7.73,12.26,0,0.0,11.53,45,0,unknown
11.95,6.0,9.28,4.36,0,0.0,16.74,20,0,school
12.3,9.0,3.02,29.5,0,0.0,30.02,30,3.29,traffic_light
6.5,9.75,12.84,0.44,0,0.0,9.43,20,0,school
18.38,16.22,13.23,2.8,0,0.0,11.1,20,0,school
35,11.46,5.38,9.16,0,523.38,0.57,40,0,school
7.21,17.34,12.2,18.48,0,0.0,24.37,45,0,traffic_light
2.32,17.89,11.65,17.46,0,0.0,35.94,40,0,unknown
13.98,16.52,3.24,27.72,0,0.0,22.85,30,0,bus_stop
0.72,3.99,14.69,20.54,0,0.0,26.3,50,0,bus_stop
1.22,3.72,7.65,28.97,0,0.0,28.18,30,0,traffic_light
7.12,9.27,15.93,27.83,0,0.0,40.59,40,1.26,school
0.46,12.28,2.51,14.85,0,0.0,18.54,35,0,traffic_light
21.45,16.92,14.1,9.12,0,0.0,9.76,30,0,depot
6.33,16.97,2.28,5.01,0,0.0,42.05,45,0,traffic_light
4.56,12.2,14.15,24.67,0,0.0,32.08,35,0,school
0.44,10.48,4.84,19.86,0,0.0,12.41,45,0,traffic_light
1.39,11.37,7.53,22.53,0,22.15,0.1,50,0,unknown
8.36,1.57,15.89,27.26,0,0.0,33.57,35,0,traffic_light
6.64,14.5,1.24,22.09,0,17.3,0.69,20,0,traffic_light
9.06,12.52,12.18,8.82,0,0.0,26.88,45,0,traffic_light
9.02,10.18,13.66,27.65,0,26.44,0.84,20,0,traffic_light
19.64,4.45,16.35,15.94,0,0.0,19.16,45,0,traffic_light
56.26,76.76,25.65,444.27,1,0.0,20.84,40,0,depot
1.94,13.71,10.79,16.51,0,189.61,0.97,45,0,depot
1.73,12.71,2.15,23.07,0,0.0,18.34,35,0,traffic_light
7.92,15.91,12.91,2.25,0,250.42,0.63,40,0,bus_stop
20.51,13.49,4.69,1.41,0,0.0,30.94,40,0,traffic_light
5.54,3.36,12.88,26.29,0,0.0,16.17,20,0,bus_stop
53.99,52.38,74.83,5.25,1,48.9,0.36,20,0,unknown
15.71,15.46,10.78,17.91,0,691.18,0.9,20,0,school
8.19,11.4,5.71,16.17,0,20.2,1.19,30,0,unknown
5.31,4.19,8.79,29.47,0,0.0,26.02,40,0,school
12.0,11.2,2.97,5.3,0,0.0,14.63,40,0,unknown
6.57,4.99,14.73,9.79,0,47.25,0.04,40,0,unknown
8.34,14.66,9.27,6.37,0,0.0,16.83,40,0,traffic_light
2.79,9.39,0.61,25.91,0,147.92,0.2,50,0,bus_stop
11.88,16.6,5.98,24.23,0,93.44,0.8,50,0,bus_stop
4.32,1.16,0.22,14.27,0,0.0,28.03,35,0,traffic_light
1.4,13.8,4.64,4.6,0,15.29,0.77,40,0,unknown
19.4,3.96,8.02,8.64,0,0.0,27.2,30,0,unknown
9.62,13.65,7.45,8.4,0,0.0,15.13,20,0,traffic_light
91.56,82.33,16.57,307.11,1,0.0,13.43,20,0,bus_stop
6.36,0.66,14.63,4.94,0,0.0,17.84,30,0,unknown
14.49,5.78,5.11,14.45,0,7.45,0.35,45,0,traffic_light
2.71,10.58,9.95,21.16,0,13.04,0.13,20,0,traffic_light
2.95,6.2,0.61,3.89,0,0.0,14.9,20,0,bus_stop
4.59,7.58,5.17,28.14,0,0.0,28.67,40,0,unknown
3.06,8.66,13.2,11.67,0,0.0,11.07,40,0,unknown
2.73,17.01,6.15,10.81,0,82.39,0.4,45,0,bus_stop
0.34,4.91,8.8,17.58,0,0.0,41.4,50,0,bus_stop
3.35,2.79,14.54,20.49,0,0.0,16.62,35,0,unknown
3.37,16.31,8.12,0.57,0,0.0,14.66,20,0,bus_stop
6.06,5.07,16.36,29.16,0,0.0,31.68,30,2.76,bus_stop
0.96,6.93,11.78,12.37,0,0.0,10.27,50,0,unknown
4.21,4.84,3.83,3.58,0,0.0,20.05,45,0,traffic_light
3.23,4.16,10.17,6.27,0,26.77,0.27,45,0,traffic_light
0.15,2.79,6.46,21.45,0,0.0,16.54,20,0,traffic_light
5.46,1.69,2.21,7.77,0,0.0,18.64,20,0,traffic_light
9.04,0.04,4.37,0.85,0,0.0,23.2,40,0,traffic_light
1.98,6.84,13.76,22.4,0,0.0,13.49,20,0,traffic_light
9.59,3.52,5.74,26.79,0,0.0,10.95,20,0,traffic_light
2.95,0.79,15.16,8.26,0,0.0,32.61,40,0,school
2.47,14.7,2.15,11.22,0,165.32,0.84,45,0,bus_stop
9.57,6.39,15.86,10.92,0,0.0,43.45,50,0,traffic_light
2.88,10.91,12.63,11.61,0,0.0,41.85,45,0,unknown
6.07,14.29,2.16,20.69,0,0.0,33.01,40,0,school
4.07,2.48,16.89,28.55,0,74.19,0.16,40,0,bus_stop
14.66,0.16,3.96,5.56,0,0.0,17.43,50,0,unknown
1.38,8.22,17.29,14.56,0,0.0,21.37,30,0,traffic_light
15.49,8.05,2.9,5.41,0,0.0,9.71,50,0,unknown
1.32,0.63,17.26,15.45,0,8.05,0.57,30,0,unknown
2.14,14.81,17.13,6.0,0,0.0,30.46,35,0,traffic_light
0.12,7.57,10.18,9.29,0,0.0,31.87,30,2.29,unknown
14.33,11.21,5.2,1.02,0,0.0,12.47,35,0,traffic_light
13.01,10.78,17.91,14.52,0,0.0,8.75,20,0,unknown
1.57,10.13,4.45,16.26,0,0.0,7.17,20,0,bus_stop
3.04,16.39,7.46,6.46,0,0.0,17.87,40,0,school
6.64,0.77,7.72,26.2,0,333.87,1.08,45,0,depot
11.78,14.69,6.72,29.49,0,0.0,14.14,35,0,traffic_light
5.24,13.38,3.21,15.82,0,43.35,1.0,20,0,traffic_light
22.55,11.86,12.98,18.09,0,0.0,16.2,30,0,unknown
0.47,8.53,7.61,16.1,0,0.0,38.85,45,0,traffic_light
5.43,4.21,14.98,14.85,0,0.0,14.67,20,0,unknown
2.21,4.09,10.42,10.59,0,10.77,0.78,40,0,traffic_light
5.76,9.82,12.37,18.37,0,0.0,25.52,35,0,unknown
4.37,8.33,1.27,6.99,0,0.0,20.32,20,0.34,depot
5.96,8.1,1.42,17.9,0,41.89,0.15,40,0,traffic_light
55.52,52.64,29.54,424.76,1,0.0,29.05,40,0,traffic_light
1.08,15.14,10.89,25.5,0,0.0,15.57,40,0,school
0.35,11.34,17.3,1.94,0,0.0,13.89,30,0,school
4.45,4.37,8.19,8.23,0,0.0,11.47,40,0,school
5.81,0.12,1.51,22.71,0,0.0,16.46,20,0,bus_stop
3.77,10.28,12.41,9.06,0,68.14,0.49,20,0,bus_stop
1.57,10.23,11.05,16.91,0,0.0,22.59,40,0,school
12.54,5.5,2.42,21.06,0,96.76,1.13,50,0,bus_stop
9.9,12.83,6.88,10.42,0,0.0,19.47,20,0,unknown
